ID,BOM
5067258,1
5067259,1
5067260,1
5067261,1
5067262,1
5067263,1
5067264,1
5067265,1
5067266,1
5067267,1
5067268,1
5067273,1
5067274,1
5067275,1
5067276,1
5067277,1
5067278,1
5067279,1
5067280,1
5067281,1
5067282,1
5067283,1
5067284,1
5067285,1
5067286,1
5067287,1
5067288,1
5067289,1
5067290,1
5067291,1
5067292,1
5067294,1
5067295,1
5067296,1
5067298,1
5067299,1
5067300,1
5067301,1
5067302,1
5067303,1
5067304,1
5067306,1
5067307,1
5067308,1
5067309,1
5067310,1
5067311,1
5067312,1
5067313,1
5067314,1
5067315,1
5067316,1
5067317,1
5067318,1
5067320,1
5067321,1
5067322,1
5067326,1
5067327,1
5067328,1
5067329,1
5067332,1
5067333,1
5067336,1
5067337,1
5067338,1
5067339,1
5067340,1
5067341,1
5067342,1
5067343,1
5067344,1
5067345,1
5067346,1
5067347,1
5067348,1
5067349,1
5067351,1
5067352,1
5067353,1
5067354,1
5067355,1
5067356,1
5067357,1
5067358,1
5067359,1
5067360,1
5067362,1
5067363,1
5067366,1
5067367,1
5067368,1
5067369,1
5067370,1
5067371,1
5067372,1
5067373,1
5067374,1
5067375,1
5067376,1
5067377,1
5067378,1
5067379,1
5067380,1
5067381,1
5067382,1
5067385,1
5067386,1
5067387,1
5067388,1
5067390,1
5067391,1
5067392,1
5067393,1
5067394,1
5067395,1
5067399,1
5067400,1
5067402,1
5067403,1
5067404,1
5067406,1
5067407,1
5067408,1
5067409,1
5067411,1
5067412,1
5067413,1
5067414,1
5067415,1
5067416,1
5067417,1
5067418,1
5067419,1
5067420,1
5067421,1
5067422,1
5067423,1
5067424,1
5067425,1
5067426,1
5067427,1
5067428,1
5067429,1
5067430,1
5067431,0
5067432,1
5067433,1
5067434,1
5067435,1
5067436,1
5067437,1
5067438,1
5067439,1
5067440,1
5067441,1
5067442,1
5067444,1
5067445,1
5067446,1
5067447,1
5067448,1
5067450,1
5067451,1
5067453,1
5067454,1
5067455,1
5067456,1
5067457,1
5067461,1
5067462,1
5067463,1
5067464,1
5067465,1
5067466,1
5067467,1
5067468,1
5067469,1
5067470,1
5067471,1
5067472,1
5067473,1
5067474,1
5067475,1
5067477,1
5067478,1
5067480,1
5067481,1
5067482,1
5067484,1
5067485,1
5067486,1
5067487,1
5067488,1
5067489,1
5067490,1
5067491,1
5067492,1
5067493,1
5067494,1
5067496,1
5067497,1
5067499,1
5067500,1
5067501,1
5067502,1
5067503,1
5067505,1
5067506,1
5067507,1
5067509,1
5067510,1
5067511,1
5067512,1
5067513,1
5067514,1
5067515,1
5067516,1
5067517,1
5067518,1
5067520,1
5067521,1
5067522,1
5067523,1
5067524,1
5067525,1
5067526,1
5067527,1
5067528,1
5067529,1
5067531,1
5067532,1
5067533,1
5067534,1
5067536,1
5067537,1
5067541,1
5067542,1
5067543,1
5067545,1
5067546,1
5067547,1
5067548,1
5067549,1
5067550,1
5067551,1
5067552,1
5067553,1
5067554,1
5067555,1
5067556,1
5067557,1
5067558,1
5067559,1
5067560,1
5067561,1
5067562,1
5067563,1
5067564,1
5067565,1
5067566,1
5067567,1
5067568,1
5067569,1
5067570,1
5067571,1
5067572,1
5067573,1
5067575,1
5067576,1
5067577,1
5067578,1
5067579,1
5067580,1
5067581,1
5067582,1
5067583,1
5067584,1
5067585,1
5067586,1
5067587,1
5067588,1
5067589,1
5067590,1
5067591,1
5067592,1
5067593,1
5067594,1
5067595,1
5067596,1
5067597,1
5067598,1
5067599,1
5067600,1
5067601,1
5067602,1
5067603,1
5067605,1
5067606,1
5067607,1
5067608,1
5067609,1
5067610,1
5067613,1
5067614,1
5067615,1
5067617,1
5067618,1
5067619,1
5067620,1
5067622,1
5067623,1
5067624,1
5067625,1
5067627,1
5067628,1
5067629,1
5067630,1
5067631,1
5067632,1
5067633,1
5067637,1
5067638,1
5067639,1
5067640,1
5067641,1
5067642,1
5067643,1
5067644,1
5067645,1
5067650,1
5067652,1
5067653,1
5067654,1
5067655,1
5067656,1
5067657,1
5067659,1
5067661,1
5067662,1
5067663,1
5067664,1
5067665,1
5067666,1
5067668,1
5067669,1
5067670,1
5067672,1
5067673,1
5067674,1
5067679,1
5067680,1
5067681,1
5067682,1
5067683,1
5067684,1
5067685,1
5067686,1
5067687,1
5067688,1
5067689,1
5067690,1
5067691,1
5067692,1
5067693,1
5067696,1
5067697,1
5067699,1
5067700,1
5067702,1
5067704,1
5067705,1
5067706,1
5067707,1
5067708,1
5067709,1
5067710,1
5067711,1
5067713,1
5067714,1
5067715,1
5067716,1
5067717,1
5067719,1
5067720,1
5067721,1
5067722,1
5067723,1
5067724,1
5067725,1
5067726,1
5067727,1
5067728,1
5067729,1
5067730,1
5067731,1
5067732,1
5067733,1
5067734,1
5067735,1
5067736,1
5067737,1
5067738,1
5067739,1
5067740,1
5067741,1
5067742,1
5067743,1
5067746,1
5067747,1
5067749,1
5067750,1
5067755,1
5067756,1
5067757,1
5067758,1
5067759,1
5067760,1
5067761,1
5067762,1
5067763,1
5067764,1
5067765,1
5067766,1
5067767,1
5067771,1
5067772,1
5067773,1
5067775,1
5067776,1
5067777,1
5067778,1
5067779,1
5067780,1
5067781,1
5067782,1
5067783,1
5067784,1
5067785,1
5067787,1
5067788,1
5067789,1
5067790,1
5067791,1
5067792,1
5067793,1
5067795,1
5067796,1
5067797,1
5067798,1
5067799,1
5067800,1
5067801,1
5067802,1
5067803,1
5067804,1
5067805,1
5067806,1
5067807,1
5067810,1
5067811,1
5067812,1
5067813,1
5067815,1
5067817,1
5067818,1
5067819,1
5067820,1
5067821,1
5067822,1
5067823,1
5067824,1
5067826,1
5067827,1
5067829,1
5067830,1
5067832,1
5067833,1
5067836,1
5067837,1
5067838,1
5067844,1
5067845,1
5067847,1
5067848,1
5067849,1
5067851,1
5067853,1
5067856,1
5067857,1
5067858,1
5067859,1
5067860,1
5067861,1
5067863,1
5067864,1
5067866,1
5067867,1
5067868,1
5067869,1
5067870,1
5067871,1
5067872,1
5067873,1
5067874,1
5067875,1
5067876,1
5067877,1
5067878,1
5067879,1
5067880,1
5067881,1
5067882,1
5067883,1
5067884,1
5067885,1
5067886,1
5067887,1
5067888,1
5067889,1
5067890,1
5067891,1
5067892,1
5067893,1
5067894,1
5067896,1
5067898,1
5067899,1
5067900,1
5067901,1
5067902,1
5067903,1
5067904,1
5067905,1
5067907,1
5067909,1
5067910,1
5067911,1
5067912,1
5067913,1
5067915,1
5067916,1
5067917,1
5067918,1
5067919,1
5067923,1
5067924,1
5067925,1
5067926,1
5067927,1
5067928,1
5067932,1
5067933,1
5067935,1
5067936,1
5067940,1
5067941,1
5067942,1
5067943,1
5067944,1
5067945,1
5067946,1
5067947,1
5067948,1
5067949,1
5067950,1
5067951,1
5067953,1
5067954,1
5067955,1
5067956,1
5067957,1
5067961,1
5067962,1
5067963,1
5067965,1
5067966,1
5067967,1
5067968,1
5067970,1
5067973,1
5067974,1
5067975,1
5067976,1
5067977,1
5067978,1
5067982,1
5067983,1
5067984,1
5067987,1
5067989,1
5067990,1
5067991,1
5067992,1
5067996,1
5067997,1
5068001,1
5068002,1
5068003,1
5068007,1
5068008,1
5068011,1
5068012,1
5068013,1
5068014,1
5068015,1
5068016,1
5068017,1
5068018,1
5068019,1
5068020,1
5068021,1
5068022,1
5068023,1
5068024,1
5068025,1
5068026,1
5068028,1
5068029,1
5068030,1
5068031,1
5068032,1
5068033,1
5068034,1
5068035,1
5068036,1
5068037,1
5068038,1
5068039,1
5068040,1
5068041,1
5068042,1
5068043,1
5068044,1
5068045,1
5068046,1
5068048,1
5068049,1
5068050,1
5068051,1
5068053,1
5068054,1
5068055,1
5068057,1
5068058,1
5068060,1
5068061,1
5068062,1
5068063,1
5068064,1
5068065,1
5068067,1
5068068,1
5068069,1
5068070,1
5068071,1
5068072,1
5068073,1
5068074,1
5068075,1
5068076,1
5068077,1
5068078,1
5068079,1
5068080,1
5068081,1
5068082,1
5068083,1
5068086,1
5068087,1
5068088,1
5068089,1
5068090,1
5068091,1
5068092,1
5068094,1
5068095,1
5068096,1
5068097,1
5068098,1
5068099,1
5068100,1
5068101,1
5068102,1
5068103,1
5068104,1
5068105,1
5068106,1
5068107,1
5068108,1
5068109,1
5068110,1
5068111,1
5068113,1
5068114,1
5068115,1
5068116,1
5068117,1
5068118,1
5068119,1
5068121,1
5068122,1
5068123,1
5068124,1
5068125,1
5068126,1
5068128,1
5068129,1
5068130,1
5068132,1
5068133,1
5068134,1
5068135,1
5068136,1
5068137,1
5068140,1
5068141,1
5068142,1
5068143,1
5068144,1
5068146,1
5068147,1
5068148,1
5068151,1
5068153,1
5068155,1
5068156,1
5068157,1
5068158,1
5068159,1
5068162,1
5068164,1
5068165,1
5068166,1
5068167,1
5068168,1
5068169,1
5068170,1
5068171,1
5068174,1
5068175,1
5068176,1
5068178,1
5068181,1
5068182,1
5068183,1
5068184,1
5068185,1
5068186,1
5068187,1
5068188,1
5068190,1
5068191,1
5068194,1
5068195,1
5068196,1
5068198,1
5068199,1
5068200,1
5068201,1
5068202,1
5068203,1
5068204,1
5068206,1
5068207,1
5068208,0
5068212,1
5068213,1
5068214,1
5068216,1
5068217,1
5068218,1
5068220,1
5068222,1
5068223,1
5068224,1
5068225,1
5068226,1
5068227,1
5068228,1
5068232,1
5068233,1
5068234,1
5068235,1
5068236,1
5068237,1
5068238,1
5068239,1
5068240,1
5068242,1
5068243,1
5068244,1
5068245,1
5068248,1
5068250,1
5068251,1
5068252,1
5068253,1
5068254,1
5068255,1
5068256,1
5068257,1
5068261,1
5068262,1
5068263,1
5068264,1
5068265,1
5068266,1
5068267,1
5068268,1
5068272,1
5068274,1
5068275,1
5068280,1
5068283,1
5068284,1
5068285,1
5068286,1
5068287,1
5068289,1
5068290,1
5068291,1
5068292,1
5068293,1
5068294,1
5068295,1
5068296,1
5068297,1
5068298,1
5068299,1
5068300,1
5068301,1
5068302,1
5068303,1
5068304,1
5068305,1
5068306,1
5068307,1
5068308,1
5068309,1
5068310,1
5068311,1
5068312,1
5068313,1
5068314,1
5068315,1
5068318,1
5068319,1
5068320,1
5068321,1
5068322,1
5068323,1
5068324,1
5068326,1
5068329,1
5068330,1
5068331,1
5068332,1
5068333,1
5068334,1
5068335,1
5068336,1
5068337,1
5068338,1
5068339,1
5068340,1
5068341,1
5068345,1
5068346,1
5068347,1
5068349,1
5068350,1
5068351,1
5068352,1
5068353,1
5068358,1
5068361,1
5068364,1
5068367,1
5068368,1
5068369,1
5068370,1
5068371,1
5068373,1
5068374,1
5068375,1
5068376,1
5068377,1
5068378,1
5068379,1
5068380,1
5068381,1
5068382,1
5068383,1
5068385,1
5068389,0
5068390,1
5068391,1
5068394,1
5068395,1
5068396,1
5068397,1
5068398,1
5068399,1
5068400,1
5068401,1
5068402,1
5068403,1
5068404,1
5068405,1
5068406,1
5068407,1
5068408,1
5068409,1
5068410,1
5068411,1
5068412,1
5068414,1
5068415,1
5068416,1
5068419,1
5068420,1
5068421,1
5068422,1
5068427,1
5068428,1
5068431,1
5068432,1
5068433,1
5068435,1
5068436,1
5068437,1
5068438,1
5068440,1
5068441,1
5068442,1
5068443,1
5068445,1
5068448,1
5068449,1
5068452,1
5068453,1
5068454,1
5068455,1
5068456,0
5068459,1
5068461,1
5068462,1
5068463,1
5068464,1
5068465,1
5068466,1
5068467,1
5068469,1
5068470,1
5068471,1
5068472,1
5068473,1
5068474,1
5068475,1
5068476,1
5068477,1
5068478,1
5068479,1
5068480,1
5068481,1
5068482,1
5068483,1
5068484,1
5068485,1
5068486,1
5068487,1
5068488,1
5068489,1
5068490,1
5068491,1
5068497,1
5068498,1
5068499,1
5068500,1
5068503,1
5068504,1
5068505,1
5068506,1
5068507,1
5068508,1
5068510,1
5068511,1
5068512,1
5068514,1
5068515,1
5068516,1
5068517,1
5068518,1
5068519,1
5068520,1
5068521,1
5068522,1
5068523,1
5068524,1
5068525,1
5068526,1
5068527,1
5068528,1
5068529,1
5068530,1
5068531,1
5068532,1
5068533,1
5068534,1
5068535,1
5068536,1
5068537,1
5068538,1
5068539,1
5068540,1
5068541,1
5068543,1
5068545,1
5068546,1
5068547,1
5068548,1
5068549,1
5068550,1
5068551,1
5068552,1
5068556,1
5068559,1
5068561,1
5068562,1
5068563,1
5068564,1
5068565,1
5068566,1
5068567,1
5068573,1
5068574,1
5068577,1
5068578,1
5068579,1
5068580,1
5068581,1
5068582,1
5068583,1
5068584,1
5068585,1
5068586,1
5068587,1
5068588,1
5068589,1
5068590,1
5068591,1
5068592,1
5068596,1
5068598,1
5068599,1
5068600,1
5068601,1
5068602,1
5068603,1
5068604,1
5068605,1
5068606,1
5068607,1
5068608,1
5068609,1
5068610,1
5068611,1
5068612,1
5068613,1
5068614,1
5068615,1
5068616,1
5068617,1
5068618,1
5068619,1
5068620,1
5068621,1
5068622,1
5068624,1
5068625,1
5068626,1
5068627,1
5068628,1
5068630,1
5068631,1
5068632,1
5068633,1
5068634,1
5068635,1
5068637,1
5068638,1
5068642,1
5068643,1
5068644,1
5068647,1
5068648,1
5068649,1
5068650,1
5068651,0
5068652,1
5068654,1
5068655,1
5068657,1
5068658,1
5068659,1
5068660,1
5068662,1
5068663,1
5068664,1
5068665,1
5068666,1
5068667,1
5068669,1
5068670,1
5068671,1
5068675,1
5068676,1
5068677,1
5068678,1
5068679,1
5068680,1
5068682,1
5068683,1
5068684,1
5068685,1
5068686,1
5068687,1
5068688,1
5068689,1
5068690,1
5068691,1
5068692,1
5068693,1
5068694,1
5068695,1
5068697,1
5068698,1
5068699,1
5068705,1
5068706,1
5068707,1
5068708,1
5068709,1
5068710,1
5068711,1
5068712,1
5068713,1
5068714,1
5068715,1
5068716,1
5068718,1
5068719,1
5068721,1
5068722,1
5068723,1
5068724,1
5068727,1
5068728,1
5068729,1
5068730,1
5068731,1
5068732,1
5068733,1
5068734,1
5068735,1
5068736,1
5068737,1
5068738,1
5068739,1
5068740,1
5068742,1
5068743,1
5068744,1
5068745,1
5068746,1
5068747,1
5068748,1
5068749,1
5068750,1
5068751,1
5068752,1
5068753,1
5068754,1
5068755,1
5068756,1
5068757,1
5068758,1
5068759,1
5068760,1
5068761,1
5068762,1
5068763,1
5068764,1
5068765,1
5068766,1
5068768,1
5068769,1
5068770,1
5068771,1
5068772,1
5068773,1
5068774,1
5068775,1
5068776,1
5068779,0
5068780,1
5068782,1
5068783,1
5068784,1
5068785,1
5068786,1
5068787,1
5068788,1
5068790,1
5068791,1
5068794,1
5068795,1
5068796,1
5068797,1
5068799,1
5068800,1
5068801,1
5068802,1
5068803,1
5068804,1
5068805,1
5068806,1
5068807,1
5068808,1
5068809,1
5068810,1
5068811,1
5068812,1
5068813,1
5068814,1
5068815,1
5068816,1
5068817,1
5068818,1
5068819,1
5068820,1
5068821,1
5068822,1
5068823,1
5068824,1
5068826,1
5068827,1
5068828,1
5068829,1
5068830,1
5068831,1
5068832,1
5068833,1
5068834,1
5068835,1
5068836,1
5068838,1
5068839,1
5068841,1
5068842,1
5068843,1
5068844,1
5068845,1
5068848,1
5068849,1
5068850,1
5068851,1
5068852,1
5068853,1
5068854,1
5068855,1
5068857,1
5068858,1
5068862,1
5068863,1
5068864,1
5068865,1
5068866,1
5068868,1
5068869,1
5068873,1
5068875,1
5068878,1
5068879,1
5068880,1
5068881,1
5068882,1
5068883,1
5068884,1
5068885,1
5068886,1
5068888,1
5068889,1
5068890,1
5068891,1
5068892,1
5068893,1
5068894,1
5068895,1
5068896,1
5068897,1
5068898,1
5068899,1
5068900,1
5068901,1
5068902,1
5068903,1
5068905,1
5068906,1
5068907,1
5068908,1
5068909,1
5068911,1
5068912,1
5068913,1
5068914,1
5068915,1
5068916,1
5068917,1
5068918,1
5068919,1
5068920,1
5068921,1
5068922,1
5068923,1
5068924,1
5068925,1
5068926,1
5068927,1
5068928,1
5068929,1
5068930,1
5068931,1
5068932,1
5068933,1
5068934,1
5068935,1
5068936,1
5068937,1
5068940,1
5068943,1
5068946,1
5068947,1
5068948,1
5068949,1
5068950,1
5068951,1
5068952,1
5068953,1
5068954,1
5068955,1
5068957,1
5068959,1
5068962,1
5068963,1
5068964,1
5068966,1
5068967,1
5068968,1
5068971,1
5068972,1
5068973,1
5068974,1
5068975,1
5068976,1
5068978,1
5068979,1
5068980,1
5068981,1
5068982,1
5068983,1
5068984,1
5068986,1
5068988,1
5068989,1
5068990,1
5068991,1
5068992,1
5068993,1
5068995,1
5068996,1
5068997,1
5068998,1
5068999,1
5069000,1
5069001,1
5069002,1
5069003,1
5069004,1
5069005,1
5069006,1
5069007,1
5069008,1
5069009,1
5069010,1
5069011,1
5069012,0
5069013,1
5069016,0
5069017,1
5069018,1
5069019,1
5069020,1
5069021,0
5069022,1
5069026,1
5069028,1
5069030,1
5069031,1
5069032,1
5069033,1
5069034,1
5069035,1
5069036,1
5069038,1
5069039,1
5069042,1
5069043,1
5069044,1
5069045,1
5069046,1
5069047,1
5069048,1
5069049,1
5069050,1
5069051,1
5069052,1
5069053,1
5069055,1
5069056,1
5069057,1
5069058,1
5069060,1
5069061,1
5069062,1
5069063,1
5069064,1
5069065,1
5069066,1
5069067,1
5069068,1
5069069,1
5069070,1
5069071,1
5069072,1
5069073,1
5069077,0
5069078,0
5069079,1
5069080,1
5069082,1
5069083,1
5069084,1
5069085,1
5069088,1
5069092,1
5069093,1
5069094,1
5069096,1
5069097,1
5069098,1
5069099,1
5069100,1
5069101,1
5069104,1
5069105,1
5069106,1
5069107,1
5069110,1
5069111,1
5069112,1
5069113,1
5069114,1
5069115,1
5069116,1
5069117,1
5069118,1
5069119,1
5069122,1
5069123,1
5069124,1
5069125,1
5069126,1
5069127,1
5069130,1
5069131,1
5069133,1
5069134,1
5069135,1
5069136,1
5069137,1
5069138,1
5069139,1
5069140,1
5069141,1
5069142,1
5069143,1
5069144,1
5069146,1
5069147,1
5069148,1
5069149,1
5069152,1
5069153,1
5069159,1
5069160,1
5069161,1
5069162,1
5069163,1
5069164,1
5069165,1
5069167,1
5069168,1
5069169,1
5069170,1
5069171,1
5069172,1
5069173,1
5069175,1
5069176,1
5069177,1
5069178,1
5069179,1
5069180,1
5069184,1
5069185,1
5069186,1
5069187,1
5069188,1
5069191,1
5069192,1
5069195,1
5069197,1
5069198,1
5069199,1
5069200,1
5069201,1
5069202,1
5069206,1
5069207,1
5069208,1
5069209,1
5069210,1
5069211,1
5069216,0
5069218,0
5069219,0
5069220,1
5069221,1
5069222,1
5069223,1
5069224,1
5069226,1
5069227,1
5069228,1
5069229,1
5069231,1
5069232,1
5069233,1
5069234,1
5069235,1
5069237,1
5069238,1
5069239,1
5069240,1
5069242,1
5069248,1
5069249,1
5069250,1
5069251,1
5069252,1
5069253,1
5069254,1
5069255,1
5069256,1
5069257,1
5069258,1
5069259,1
5069260,1
5069263,1
5069264,1
5069265,1
5069266,1
5069267,1
5069268,1
5069271,1
5069273,1
5069274,1
5069276,1
5069277,1
5069278,1
5069279,1
5069280,1
5069281,1
5069282,1
5069283,1
5069284,1
5069285,1
5069286,1
5069287,1
5069288,1
5069289,1
5069290,1
5069292,1
5069294,1
5069296,1
5069297,1
5069298,1
5069299,1
5069300,1
5069301,1
5069302,1
5069303,1
5069304,1
5069305,1
5069307,0
5069309,1
5069310,1
5069311,1
5069312,1
5069313,1
5069314,1
5069315,1
5069317,1
5069318,1
5069319,1
5069320,1
5069321,1
5069322,1
5069324,1
5069325,1
5069326,1
5069327,1
5069328,1
5069329,1
5069330,1
5069331,1
5069332,1
5069333,1
5069334,1
5069335,1
5069336,1
5069337,1
5069338,1
5069339,1
5069340,1
5069341,1
5069342,1
5069343,1
5069344,1
5069346,1
5069347,1
5069349,1
5069350,1
5069352,1
5069353,1
5069363,1
5069364,1
5069365,1
5069369,1
5069373,1
5069375,1
5069376,1
5069377,0
5069378,1
5069379,1
5069380,1
5069381,1
5069382,1
5069383,1
5069384,1
5069385,1
5069386,1
5069387,1
5069389,1
5069390,1
5069391,1
5069392,1
5069393,1
5069394,1
5069395,1
5069396,1
5069397,1
5069398,1
5069399,1
5069400,1
5069401,1
5069402,1
5069403,1
5069406,1
5069411,1
5069413,1
5069415,1
5069416,1
5069417,1
5069418,1
5069419,1
5069420,1
5069421,1
5069423,1
5069425,1
5069426,1
5069427,1
5069428,1
5069429,1
5069432,1
5069433,1
5069434,1
5069435,1
5069436,1
5069437,1
5069438,1
5069439,1
5069440,1
5069441,1
5069442,1
5069443,1
5069444,1
5069445,1
5069446,1
5069447,1
5069448,1
5069449,1
5069450,1
5069451,1
5069452,1
5069453,0
5069455,1
5069456,1
5069457,1
5069458,1
5069459,1
5069460,1
5069461,1
5069462,1
5069463,1
5069464,1
5069465,1
5069466,1
5069467,1
5069468,1
5069471,1
5069472,1
5069473,1
5069474,1
5069475,0
5069476,1
5069477,1
5069478,1
5069479,1
5069480,1
5069484,1
5069485,1
5069488,1
5069489,1
5069490,1
5069491,1
5069492,1
5069493,1
5069494,1
5069495,1
5069496,1
5069497,1
5069498,1
5069499,1
5069500,1
5069501,1
5069502,1
5069503,1
5069504,1
5069506,1
5069507,1
5069508,1
5069509,1
5069510,1
5069511,1
5069512,1
5069513,1
5069514,1
5069517,1
5069518,1
5069519,1
5069521,1
5069523,1
5069524,1
5069525,1
5069530,1
5069531,1
5069532,1
5069533,1
5069534,1
5074523,1
5074524,1
5074525,1
5074526,1
5074528,1
5074529,1
5074532,1
5074535,1
5074547,1
5074548,1
5074575,1
5074576,1
5074577,1
5074580,1
5074581,1
5074583,1
5074584,1
5074585,1
5074586,1
5074591,1
5074592,1
5074593,1
5074614,1
5074615,1
5074617,1
5074618,1
5074619,1
5074620,1
5074632,1
5074634,1
5074636,1
5074637,1
5074638,1
5074639,1
5074653,1
5074658,1
5074661,1
5074662,1
5074663,1
5074664,1
5074665,1
5074666,1
5074667,1
5074669,1
5074671,1
5074672,1
5074673,1
5074674,1
5074675,1
5074676,1
5074682,1
5074683,1
5074684,1
5074685,1
5074686,1
5074687,1
5074692,1
5074698,1
5074699,1
5074700,1
5074701,1
5074702,1
5074703,1
5074705,1
5074706,1
5074709,1
5074710,1
5074711,1
5074712,1
5074713,1
5074714,1
5074715,1
5074731,1
5074733,1
5074734,1
5074735,1
5074736,1
5074737,1
5074738,1
5074739,1
5074740,1
5074741,1
5074743,1
5074744,1
5074745,1
5074746,1
5074747,1
5074748,1
5074749,1
5074750,1
5074751,1
5074752,1
5074753,1
5074754,1
5074802,1
5074803,1
5074804,1
5074805,1
5074806,1
5074807,1
5074808,1
5074814,1
5074816,1
5074818,1
5074819,1
5074820,1
5074821,1
5074822,1
5078359,1
5078360,1
5078361,1
5078363,1
5078365,1
5078366,1
5078367,1
5078368,1
5078369,1
5078370,1
5078373,1
5078374,1
5078375,1
5078376,1
5078377,1
5078378,1
5078379,1
5078380,1
5078381,1
5078383,1
5078384,1
5078385,1
5078386,1
5078387,1
5078388,1
5078389,1
5078390,1
5078391,1
5078392,1
5078393,1
5078394,1
5078395,1
5078397,1
5078398,1
5078399,1
5078400,1
5078401,1
5078404,1
5078405,1
5078406,1
5078407,1
5078408,1
5078409,1
5078410,1
5078411,1
5078412,1
5078413,1
5078414,1
5078415,1
5078416,1
5078417,1
5078418,1
5078419,1
5078420,1
5078423,1
5078424,1
5078426,1
5078427,1
5078428,1
5078429,1
5078431,1
5078432,1
5078433,1
5078434,1
5078435,1
5078436,1
5078437,1
5078438,1
5078439,1
5078440,1
5078441,1
5078442,1
5078443,1
5078444,1
5078445,1
5078446,1
5078447,1
5078448,1
5078449,1
5078450,1
5078451,1
5078452,1
5078453,1
5078454,1
5078455,1
5078456,1
5078457,1
5078458,1
5078459,1
5078460,1
5078461,1
5078462,1
5078463,1
5078470,1
5078473,1
5078474,1
5078475,1
5078478,1
5078479,1
5078480,1
5078482,1
5078486,1
5078487,1
5078488,1
5078489,1
5078490,1
5078491,1
5078492,1
5078493,1
5078501,1
5078502,1
5078503,1
5078504,1
5078505,1
5078509,1
5078510,1
5078511,1
5078512,1
5078513,1
5078514,1
5078515,1
5078516,1
5078517,1
5078518,1
5078519,1
5078520,1
5078521,1
5078522,1
5078523,1
5078527,1
5078528,1
5078529,1
5078530,1
5078531,1
5078533,1
5078534,1
5078535,1
5078539,1
5078540,1
5078541,1
5078542,1
5078543,1
5078544,1
5078545,1
5078550,1
5078552,1
5078553,1
5078554,1
5078555,1
5078556,1
5078557,1
5078558,1
5078560,1
5078561,1
5078562,1
5078563,1
5078565,1
5078566,1
5078567,1
5078569,1
5078570,1
5078571,1
5078572,1
5078573,1
5078575,1
5078576,1
5078577,1
5078578,1
5078579,1
5078582,1
5078583,1
5078584,1
5078585,1
5078586,1
5078587,1
5078588,1
5078589,1
5078590,1
5078591,0
5078592,0
5078595,1
5078596,1
5078597,1
5078598,1
5078599,1
5078600,1
5078601,1
5078602,1
5078604,1
5078605,1
5078606,1
5078607,1
5078608,1
5078609,1
5078610,1
5078612,1
5078615,1
5078616,1
5078617,1
5078618,1
5078619,1
5078620,1
5078623,1
5078624,1
5078625,1
5078628,1
5078629,1
5078633,1
5078638,1
5078639,1
5078640,0
5078643,1
5078644,1
5078645,1
5078646,1
5078648,1
5078649,1
5078650,1
5078651,1
5078652,1
5078653,1
5078654,1
5078656,1
5078658,1
5078659,1
5078661,1
5078662,1
5078663,1
5078664,1
5078668,1
5078670,1
5078671,1
5078673,1
5078674,1
5078676,1
5078677,1
5078678,1
5078680,1
5078681,1
5078683,1
5078684,1
5078685,1
5078686,1
5078687,1
5078691,1
5078692,1
5078694,1
5078696,1
5078697,1
5078698,1
5078699,1
5078703,1
5078705,1
5078707,1
5078708,1
5078709,1
5078710,1
5078711,1
5078712,1
5078713,1
5078715,1
5078719,1
5078720,1
5078721,1
5078723,1
5078724,1
5078725,1
5078726,1
5078727,1
5078728,1
5078729,1
5078730,1
5078731,1
5078732,1
5078735,1
5078736,1
5078738,1
5078739,1
5078740,1
5078742,1
5078743,1
5078744,1
5078746,1
5078747,1
5078748,1
5078749,1
5078750,1
5078751,1
5078752,1
5078753,1
5078754,1
5078755,1
5078756,1
5078757,1
5078758,1
5078759,1
5078762,1
5078763,1
5078764,1
5078765,1
5078766,1
5078767,1
5078768,1
5078769,1
5078770,1
5078771,1
5078772,1
5078773,1
5078774,1
5078775,1
5078776,1
5078777,1
5078779,1
5078780,1
5078781,1
5078782,1
5078784,1
5078785,1
5078786,1
5078787,1
5078788,1
5078789,1
5078790,1
5078791,1
5078792,1
5078793,1
5078794,1
5078796,1
5078797,1
5078798,1
5078799,1
5078800,1
5078801,0
5078802,0
5078803,1
5078804,0
5078805,0
5078806,1
5078807,1
5078808,1
5078809,1
5078810,1
5078811,1
5078812,1
5078813,0
5078814,1
5078815,1
5078817,1
5078818,1
5078820,0
5078821,1
5078822,1
5078823,1
5078824,1
5078825,1
5078826,1
5078827,1
5078828,1
5078829,1
5078830,1
5078831,1
5078838,1
5078839,1
5078840,1
5078841,1
5078842,1
5078843,1
5078844,1
5078845,1
5078846,1
5078847,1
5078848,1
5078849,1
5078851,1
5078852,1
5078853,1
5078854,1
5078855,1
5078856,1
5078857,1
5078858,1
5078859,1
5078861,1
5078862,1
5078863,1
5078864,1
5078865,1
5078866,1
5078867,1
5078868,1
5078869,1
5078870,1
5078871,1
5078874,1
5078875,1
5078876,1
5078877,1
5078881,0
5078882,0
5078886,0
5078887,1
5078889,1
5078890,1
5078891,1
5078892,1
5078894,1
5078895,1
5078896,1
5078898,1
5078899,1
5078900,1
5078901,1
5078902,1
5078903,1
5078904,1
5078905,1
5078906,1
5078907,1
5078908,1
5078909,1
5078910,1
5078911,1
5078912,1
5078913,1
5078914,1
5078915,1
5078918,1
5078919,1
5078920,1
5078921,1
5078922,1
5078923,1
